source,cluster_id,threshold,centroid_x,centroid_y,area_km2,prob_max,prob_mean,dist_to_known_m,n_known_inside,val_vtt_r100,val_rel_vis,val_dist_rijeka,val_strahler,val_aps_vis,attr_type,pc1,pc2,shap_vtt_r100,shap_rel_vis_100_250,shap_dist_rijeka_korig,shap_strahler,shap_aps_vis
thr85_all,126,0.85,567871.35,5074419.27,0.03,0.8837,0.8639,1153.52,0,Luvisols,8.148,411.0,2,158.1,4,1.1368857304568898,0.9969920636748999,0.04716,0.24324,0.03953,0.02201,0.02637
thr85_all,127,0.85,566840.62,5074365.62,0.01,0.8758,0.8603,1352.97,0,Cambisols,7.462,298.5,2,173.9,0,0.008087909456907003,-0.027451140903998802,0.05826,0.15367,0.10677,0.00752,0.01579
thr85_all,128,0.85,599902.98,5074294.64,0.0131,0.8756,0.865,14684.36,0,Cambisols,3.656,249.5,1,106.3,1,-1.4203165839011889,-0.1948308320338359,0.10618,0.07389,0.10888,0.01492,0.01201
thr85_all,129,0.85,664892.24,5074153.02,0.0362,0.8896,0.8651,1984.93,0,Cambisols,1.071,200.0,3,91.1,1,-2.513131141046881,-0.18696144260955114,0.12239,0.06883,0.11983,0.04209,0.02161
thr85_all,130,0.85,566654.46,5074213.39,0.0175,0.8893,0.8655,1581.55,0,Luvisols,9.568,264.1,2,170.1,2,1.7587241031808856,-0.44203761173744316,0.02438,0.25696,0.06972,0.01225,-0.01245
thr85_all,131,0.85,567718.58,5074116.55,0.0231,0.872,0.8606,1418.83,0,Luvisols,9.682,492.9,2,174.6,2,1.8681790464111274,-0.06096239038777777,0.04379,0.27305,0.03477,0.01693,-0.01211
thr85_all,132,0.85,563158.75,5074107.5,0.0125,0.9166,0.8824,3196.78,0,Cambisols,7.804,283.3,1,168.7,0,-0.027686047974221882,-0.40061916602986497,0.0733,0.18595,0.1191,0.00548,0.01015
thr85_all,133,0.85,565221.82,5074065.04,0.0369,0.9264,0.8894,2738.77,0,Cambisols,9.8,282.5,1,175.0,0,0.1003803497903165,-0.579468412629601,0.07466,0.20888,0.11945,0.0076,0.00534
thr85_all,134,0.85,665935.8,5073883.37,0.0644,0.9473,0.8916,2958.28,0,Cambisols,4.579,249.2,3,118.0,1,-1.9283741391679718,0.7654631345580675,0.10212,0.07046,0.10387,0.02985,0.04468
thr85_all,135,0.85,666269.48,5074057.27,0.0269,0.8699,0.8595,3149.67,0,Cambisols,2.175,540.2,3,115.6,1,-1.9524464723197328,1.6312895466965542,0.12464,0.08539,0.06075,0.03729,0.05874
thr85_all,136,0.85,685696.88,5074087.5,0.01,0.8849,0.8673,7266.03,0,Gleysols,8.045,139.4,7,101.5,2,2.8903838791558707,0.0735936427150958,-0.02686,0.30456,0.09437,-0.00994,0.01168
thr85_all,137,0.85,675551.12,5073969.64,0.07,0.9225,0.8887,942.76,0,Cambisols,1.922,218.6,1,112.9,1,-2.2076961367505463,0.9284111031571651,0.12407,0.07548,0.13172,0.01047,0.06145
thr85_all,138,0.85,565830.98,5074005.98,0.0144,0.8957,0.873,2285.6,0,Cambisols,7.163,168.3,2,157.2,4,-0.3963768464289958,0.5817229113773476,0.06585,0.15595,0.11109,0.01077,0.03976
thr85_all,139,0.85,564271.43,5073864.29,0.035,0.9264,0.8974,3659.41,0,Cambisols,11.015,254.9,1,173.5,0,0.24631907946635387,-0.5827387826981926,0.0769,0.21409,0.11,0.00735,0.00139
thr85_all,140,0.85,667745.83,5073943.75,0.015,0.9083,0.8832,4538.73,0,Cambisols,9.077,728.4,3,150.7,4,0.07256907333367432,1.1651774046476298,0.07189,0.20327,0.04417,0.03477,0.03604
thr85_all,141,0.85,659644.5,5073969.5,0.0156,0.8931,0.8732,2537.29,0,Cambisols,1.085,124.4,1,93.0,1,-2.118118792416321,0.8455750177700007,0.10785,0.06309,0.12108,0.02076,0.05384
thr85_all,142,0.85,676154.36,5073825.0,0.0537,0.9228,0.8853,323.38,0,Cambisols,1.814,231.5,1,111.4,1,-2.1199885413611277,0.8475322949870778,0.12071,0.07468,0.12904,0.01123,0.05734
thr85_all,143,0.85,565493.33,5073847.5,0.0187,0.8754,0.8677,2645.39,0,Cambisols,1.83,180.7,2,148.6,1,-2.292895246152914,-0.04059300621557554,0.1213,0.05922,0.1367,0.01904,0.0305
thr85_all,144,0.85,656501.39,5073708.33,0.0112,0.9038,0.8818,5057.11,0,Cambisols,1.185,146.3,3,92.5,1,-2.5300888728555955,0.11520660997394754,0.11347,0.06926,0.13357,0.0368,0.03681
thr85_all,145,0.85,563540.28,5073679.17,0.0112,0.8956,0.8684,3741.76,0,Cambisols,8.156,230.8,1,178.2,0,0.12003708633300458,-1.0818054899198621,0.07379,0.19644,0.12884,0.00378,-0.00896
thr85_all,146,0.85,563854.46,5073633.04,0.0175,0.9176,0.8823,4035.58,0,Cambisols,8.147,153.9,1,166.1,0,0.021692685763480126,-1.0639261468383379,0.07797,0.19321,0.131,0.00283,-0.00738
thr85_all,147,0.85,564884.47,5073423.67,0.0825,0.9233,0.8905,3385.46,0,Cambisols,12.257,173.4,1,174.8,0,0.1545492135665107,-1.0520325976379243,0.08177,0.21531,0.12316,0.00579,-0.00894
thr85_all,148,0.85,562715.2,5073409.12,0.0231,0.9247,0.8935,3248.15,0,Cambisols,11.022,227.2,1,174.4,0,0.10085367481598732,-0.9344555857797847,0.07909,0.21592,0.12649,0.00654,-0.00346
thr85_all,149,0.85,566250.0,5073445.83,0.015,0.8956,0.8711,2445.83,0,Cambisols,9.653,316.7,2,163.8,0,0.4139256207924571,-0.1946423795363181,0.07051,0.21338,0.09766,0.00727,0.00897
thr85_all,150,0.85,602928.12,5073346.88,0.015,0.8855,0.8628,17817.02,0,Cambisols,1.522,217.5,1,102.5,1,-2.0342698572251376,-0.4107582630376625,0.12975,0.07918,0.13003,0.01684,0.01575
thr85_all,151,0.85,665894.06,5073287.5,0.0381,0.8896,0.8715,3291.86,0,Cambisols,9.072,554.0,3,167.4,2,0.19770276751482024,0.1107395424652441,0.07174,0.21078,0.04059,0.04582,-0.00023
thr85_all,152,0.85,659095.83,5073264.77,0.0206,0.8841,0.8738,2552.21,0,Cambisols,0.869,180.9,1,92.8,1,-1.9849018097729376,0.8434057927689734,0.113,0.07735,0.11439,0.0201,0.0516
thr85_all,153,0.85,564135.36,5073223.93,0.0219,0.9233,0.8986,4108.47,0,Cambisols,9.982,177.2,1,172.7,0,0.06880109159474308,-0.9833640260093771,0.08246,0.21463,0.12665,0.00585,-0.00501
thr85_all,154,0.85,565474.71,5073185.76,0.0269,0.9227,0.8858,3119.53,0,Cambisols,8.044,230.6,1,170.5,0,-0.007605574277240484,-0.8280798822005723,0.07556,0.18835,0.12853,0.00302,-0.00061
thr85_all,155,0.85,562629.38,5072865.62,0.025,0.9247,0.8957,3587.41,0,Cambisols,9.355,261.8,1,169.4,0,0.04486491160084725,-0.5071131066501459,0.07893,0.20436,0.11776,0.00616,0.00701
thr85_all,156,0.85,565662.95,5072482.95,0.0344,0.9183,0.8849,3573.53,0,Cambisols,11.166,192.1,1,176.8,0,0.10684979722820027,-1.1848434697969885,0.08149,0.21173,0.12728,0.00594,-0.01186
thr85_all,157,0.85,565260.23,5072048.86,0.0344,0.9264,0.8939,3885.07,0,Cambisols,9.692,285.7,1,173.3,0,0.08147391632259875,-0.4694113863003739,0.07627,0.21065,0.11778,0.00765,0.00859
thr85_all,158,0.85,557323.93,5071956.07,0.0219,0.8947,0.8709,4766.45,0,Luvisols,9.21,243.0,1,167.2,2,1.6132557657426223,-0.5707691857396293,0.02962,0.25719,0.08468,0.00749,-0.01066
thr85_all,159,0.85,652904.59,5070958.67,0.0612,0.899,0.8771,8320.52,0,Cambisols,1.231,186.3,1,93.4,1,-2.1147129361027392,0.6785667040314229,0.11508,0.07701,0.12484,0.01964,0.05053
thr85_all,160,0.85,579733.42,5070122.7,0.0306,0.8934,0.8697,436.73,0,Luvisols,9.588,380.1,2,147.0,4,1.523593070886163,1.1553483985314243,0.03931,0.24516,0.02633,0.01758,0.02504
thr85_all,161,0.85,664954.81,5069772.12,0.0244,0.9432,0.9024,952.56,0,Luvisols,5.953,288.9,1,116.5,4,0.5241845710887496,1.5659835152682828,0.05105,0.21667,0.07326,0.01074,0.05855
thr85_all,162,0.85,580595.67,5069613.46,0.0325,0.8778,0.8616,999.53,0,Luvisols,9.813,470.8,2,166.9,2,1.7476810254012718,-0.2066697731607861,0.03993,0.26819,0.04798,0.01664,-0.01183
thr85_all,163,0.85,665450.11,5069595.9,0.0744,0.9529,0.892,1448.91,0,Cambisols,3.076,202.7,1,114.2,1,-2.101025333918986,0.7620226355175788,0.1178,0.09082,0.137,0.01299,0.05852
thr85_all,164,0.85,665866.78,5069375.66,0.0475,0.9225,0.8833,1917.42,0,Cambisols,3.388,212.7,1,115.1,1,-2.075847385791221,0.78959681253715,0.11696,0.08218,0.13111,0.01327,0.05656
thr85_all,165,0.85,673080.56,5069370.83,0.0112,0.8868,0.8692,645.32,0,Cambisols,1.319,222.4,1,96.6,1,-2.112722762097322,0.3925764848758673,0.12397,0.08217,0.12085,0.02108,0.03984
thr85_all,166,0.85,579354.91,5069209.38,0.035,0.9007,0.8729,554.66,0,Luvisols,10.85,286.2,2,167.2,2,1.577153113578151,-0.48332336228456163,0.02792,0.25964,0.07791,0.01386,-0.00975
thr85_all,167,0.85,649477.21,5068747.06,0.0213,0.9155,0.8848,7213.74,0,Cambisols,1.373,214.8,3,88.7,1,-2.9098117855503753,-0.18657561373644624,0.14537,0.07017,0.10691,0.05238,0.01887
thr85_all,168,0.85,673458.33,5068634.38,0.015,0.8801,0.8676,1129.91,0,Cambisols,1.08,133.0,1,89.2,1,-2.5408857238833558,-0.01759703460195851,0.13684,0.05469,0.13653,0.01818,0.03192
thr85_all,169,0.85,578760.12,5068619.64,0.0131,0.8647,0.8552,698.83,0,Luvisols,12.517,590.5,2,174.2,2,1.9621235536944248,-0.0576873521508348,0.04267,0.28228,0.03393,0.01681,-0.01211
thr85_all,170,0.85,579989.5,5068583.5,0.0156,0.8961,0.8756,534.75,0,Cambisols,8.752,298.2,2,172.6,0,0.2751699015131826,-0.060058531592754864,0.06798,0.19892,0.10197,0.00641,0.0147
thr85_all,171,0.85,610875.54,5068587.5,0.0144,0.9333,0.9032,13103.83,0,Cambisols,5.788,233.3,4,113.2,4,-0.5411231152662936,1.4202999570624062,0.08666,0.16552,0.11247,-0.00381,0.06906
thr85_all,172,0.85,614010.94,5068167.19,0.01,0.8895,0.8688,9987.62,0,Luvisols,6.103,225.3,4,113.0,3,1.3072810619139006,1.5170735508214361,0.02876,0.21071,0.10045,-0.02545,0.06221
thr85_all,173,0.85,579491.67,5067965.28,0.0112,0.8967,0.8755,587.9,0,Luvisols,7.86,308.6,2,158.9,4,1.026996601483858,0.4409883395221003,0.04356,0.23853,0.06539,0.01813,0.01753
thr85_all,174,0.85,578675.5,5067815.5,0.0156,0.8791,0.8719,732.23,0,Cambisols,1.713,207.6,2,132.4,1,-2.063364339061724,-0.12376028682524781,0.11874,0.07126,0.14084,0.01294,0.02889
thr85_all,175,0.85,576647.76,5067615.06,0.0244,0.8602,0.8567,1414.23,0,Luvisols,10.686,790.8,2,175.1,2,1.7411047928752221,-0.06126704208812368,0.05336,0.27072,0.02925,0.0189,-0.01375
thr85_all,176,0.85,579418.33,5067589.17,0.0187,0.8745,0.8598,963.63,0,Luvisols,10.017,463.0,2,170.1,2,1.7186504618191207,-0.1934118811104227,0.04167,0.27148,0.04904,0.0169,-0.01064
thr85_all,177,0.85,576765.44,5067502.21,0.0106,0.8647,0.8581,1286.73,0,Luvisols,11.111,627.2,2,174.0,2,2.0291908945112676,0.04640885287345049,0.03916,0.27917,0.02987,0.01662,-0.01065
thr85_all,178,0.85,557141.29,5067435.23,0.0206,0.8947,0.8763,8807.99,0,Luvisols,9.937,278.1,1,174.1,2,1.5758831904763746,-0.3543237101927684,0.03135,0.26787,0.08455,0.00863,-0.00257
thr85_all,179,0.85,577534.19,5066906.99,0.0425,0.9014,0.8831,737.84,0,Luvisols,10.887,232.8,2,151.4,4,1.1165403678675279,0.39548884492050557,0.03614,0.24239,0.07525,0.0147,0.01948
thr85_all,180,0.85,558503.12,5066739.38,0.025,0.8882,0.8729,9087.9,0,Luvisols,9.241,167.4,1,174.7,2,1.4514191201921132,-0.6861932575934879,0.0398,0.25725,0.08971,0.00612,-0.01199
thr85_all,181,0.85,578081.25,5066736.72,0.02,0.8996,0.8712,698.18,0,Luvisols,12.905,315.1,2,164.6,2,1.631922142299897,-0.5030353703070779,0.03072,0.26443,0.07347,0.01409,-0.01199
thr85_all,182,0.85,576586.16,5066406.25,0.035,0.8887,0.8722,1789.03,0,Luvisols,8.569,499.5,2,155.7,4,1.3207085186636143,1.2435799741254945,0.04575,0.24924,0.03192,0.01877,0.03126
thr85_all,183,0.85,599634.09,5066303.41,0.0138,0.8792,0.8663,16050.75,0,Gleysols,7.707,447.1,3,120.1,4,1.6447794150992057,1.9275153125194742,-0.02868,0.25084,0.06243,0.02624,0.06464
thr85_all,184,0.85,603043.06,5066311.11,0.0112,0.9027,0.892,18421.59,0,Luvisols,6.395,581.0,3,119.8,4,0.5813673067622718,1.7926761537340024,0.04891,0.22863,0.0412,0.02992,0.05527
thr85_all,185,0.85,558147.18,5066163.31,0.0194,0.8872,0.8688,9727.08,0,Luvisols,9.605,173.2,1,176.2,2,1.4615325126140757,-0.7395593529371605,0.04058,0.26099,0.08953,0.00698,-0.01361
thr85_all,186,0.85,596996.54,5066060.9,0.0294,0.9285,0.9012,14302.37,0,Gleysols,7.487,283.8,3,119.8,4,0.955624246213585,1.4002090237729041,-0.02235,0.23694,0.1029,0.02848,0.06431
thr85_all,187,0.85,604803.33,5065971.67,0.0187,0.9403,0.9011,19384.09,0,Gleysols,6.096,211.1,3,113.3,4,0.4064647157196279,1.5164031984468587,-0.02289,0.20875,0.12247,0.03054,0.0761
thr85_all,188,0.85,597235.12,5065932.74,0.0131,0.9051,0.8732,14323.51,0,Gleysols,7.061,416.6,3,120.0,4,1.43742086388854,2.207267515327705,-0.02941,0.22753,0.0596,0.02728,0.07231
thr85_all,189,0.85,598093.75,5065719.23,0.0325,0.9184,0.8877,14639.74,0,Luvisols,6.48,390.5,3,120.8,4,0.7499771731503497,1.8287687192907665,0.04309,0.21415,0.03346,0.02672,0.05179
thr85_all,190,0.85,576309.72,5065809.72,0.0112,0.8889,0.8635,2380.93,0,Cambisols,8.599,325.8,2,166.2,0,0.37967529140438466,-0.1493345512935273,0.07,0.20326,0.09595,0.00667,0.0093
thr85_all,191,0.85,605948.37,5065814.67,0.0144,0.9187,0.8801,18277.37,0,Gleysols,6.92,351.1,3,111.8,4,1.453663838896781,2.267224328334168,-0.02582,0.23353,0.05295,0.0294,0.07221
thr85_all,192,0.85,576393.75,5065731.25,0.01,0.8754,0.8615,2375.81,0,Cambisols,1.929,215.7,2,149.2,1,-2.228738424688006,-0.06640223423902344,0.1215,0.06272,0.13309,0.01971,0.02826
thr85_all,193,0.85,597692.34,5065772.18,0.0194,0.8978,0.8729,14447.68,0,Gleysols,6.163,320.8,3,120.6,4,0.8491698295747793,1.4614794466968368,-0.02793,0.20461,0.09824,0.02937,0.06296
thr85_all,194,0.85,576829.87,5065517.5,0.0594,0.9023,0.8796,2272.32,0,Cambisols,10.287,235.8,2,169.1,0,0.3792175176929947,-0.4880456360119491,0.07153,0.2071,0.10874,0.0029,0.00291
thr85_all,195,0.85,654047.79,5065550.74,0.0106,0.8583,0.8522,5742.23,0,Gleysols,8.216,166.3,3,102.9,2,1.9665205261230863,-0.5033214218850862,-0.05149,0.2633,0.11021,0.02916,0.00089
thr85_all,196,0.85,576265.78,5065328.48,0.0381,0.9038,0.8822,2760.23,0,Cambisols,9.583,220.4,2,160.4,0,0.3909761452448321,-0.4540103089049188,0.06423,0.20879,0.10636,0.00852,0.00341
thr85_all,197,0.85,608634.72,5065362.5,0.0112,0.9116,0.8849,15726.88,0,Gleysols,5.983,305.4,3,114.0,4,0.7356607690732684,1.6518079102795251,-0.02179,0.21254,0.10097,0.0287,0.07133
thr85_all,198,0.85,637861.97,5065236.97,0.0294,0.8867,0.8714,5071.97,0,Cambisols,0.996,200.6,1,94.6,1,-2.1791908935551065,0.44890506758470516,0.123,0.07027,0.11919,0.02145,0.04061
thr85_all,199,0.85,639914.72,5065114.17,0.0281,0.8843,0.875,3413.05,0,Cambisols,0.917,194.7,1,92.7,1,-2.0607950114002684,0.8035140143174525,0.11432,0.07359,0.11749,0.01994,0.0515
thr85_all,200,0.85,644386.31,5065157.74,0.0131,0.8807,0.8765,1029.94,0,Luvisols,7.776,189.4,6,109.9,3,4.330877158068545,2.1593025469550615,0.00953,0.3271,0.07756,-0.09961,0.06741
thr85_all,201,0.85,588873.4,5065091.99,0.0244,0.8761,0.8656,10033.23,0,Cambisols,9.854,560.4,2,153.4,4,0.8245196664106689,1.2226055030117429,0.06586,0.21107,0.04542,0.00807,0.03485
thr85_all,202,0.85,557831.55,5065070.83,0.0131,0.8886,0.8723,10862.83,0,Luvisols,10.419,208.3,1,175.1,2,1.5491071210908158,-0.7495109539464938,0.03717,0.26549,0.08877,0.00732,-0.01429
thr85_all,203,0.85,608414.88,5064989.88,0.0131,0.9168,0.8911,16026.31,0,Gleysols,5.506,255.3,3,111.3,4,0.4537661278756928,1.549750115731664,-0.01928,0.20313,0.10942,0.03223,0.07179
thr85_all,204,0.85,576268.75,5064912.5,0.01,0.8755,0.8653,3087.59,0,Cambisols,1.662,172.4,2,153.6,1,-2.283351411370388,-0.11509657864920853,0.11888,0.06516,0.13753,0.02218,0.02878
thr85_all,205,0.85,558267.05,5064838.64,0.0138,0.8802,0.8626,10998.02,0,Luvisols,8.405,236.0,1,176.0,2,1.4451517781460381,-0.5897251495391147,0.0364,0.25152,0.08958,0.00588,-0.00917
thr85_all,206,0.85,576850.36,5064578.21,0.0219,0.8998,0.883,3097.86,0,Cambisols,8.76,269.4,2,162.2,0,0.18646060990802335,-0.27807855646908625,0.07201,0.1963,0.10625,0.0067,0.00923
thr85_all,207,0.85,639581.15,5064541.47,0.0394,0.8949,0.8809,3769.59,0,Cambisols,1.187,191.2,1,93.4,1,-2.0823831588921857,0.6468185518626345,0.11313,0.07763,0.12527,0.01979,0.04954
thr85_all,208,0.85,559294.93,5064443.58,0.0462,0.9183,0.8883,11243.47,0,Cambisols,8.042,241.8,1,172.2,0,0.02214904305931907,-0.6676723057595266,0.07423,0.18651,0.12368,0.00322,0.00269
thr85_all,209,0.85,576270.36,5064430.36,0.0219,0.9011,0.8731,3491.65,0,Cambisols,8.749,292.1,2,168.6,0,0.24972816664196673,-0.08739783057667323,0.06868,0.19817,0.10355,0.00617,0.01443
thr85_all,210,0.85,558063.01,5064341.58,0.0306,0.9247,0.8889,11525.23,0,Cambisols,9.228,298.8,1,168.5,0,0.08180876784350494,-0.3962762797554539,0.07519,0.20554,0.11583,0.00722,0.00995
thr85_all,211,0.85,691608.33,5064404.17,0.0112,0.8812,0.8599,17104.65,0,Cambisols,0.842,170.7,2,83.3,1,-2.1863807613054247,0.01827021096555022,0.14028,0.06943,0.10895,0.02172,0.02233
thr85_all,212,0.85,589752.85,5064287.0,0.0631,0.8905,0.8692,10337.99,0,Luvisols,9.414,296.1,1,146.7,4,1.4259468355575855,0.6025242008052389,0.03548,0.24572,0.06389,0.00772,0.0208
thr85_all,213,0.85,609592.13,5064326.39,0.0169,0.9284,0.8995,15070.05,0,Gleysols,5.735,160.5,3,111.7,4,0.39781084503013403,1.3777801796221563,-0.0222,0.20665,0.12446,0.03023,0.0721
thr85_all,214,0.85,614262.5,5064204.61,0.0119,0.8962,0.8745,10754.49,0,Gleysols,7.424,252.4,2,113.7,4,1.477285464993268,1.9614899231258067,-0.02427,0.22514,0.09462,0.00332,0.07612
thr85_all,215,0.85,558677.34,5064160.94,0.02,0.8755,0.865,11597.84,0,Cambisols,1.643,192.9,2,154.9,1,-2.3333953832260645,-0.1681498234710703,0.11984,0.06407,0.13996,0.02248,0.02807
thr85_all,216,0.85,588721.32,5064163.97,0.0106,0.9104,0.8752,10229.38,0,Cambisols,9.726,336.0,1,165.7,0,0.6527038556501727,-0.3335726964631695,0.07122,0.22314,0.09058,0.0055,0.00123
thr85_all,217,0.85,576905.28,5064081.94,0.0281,0.9023,0.881,3542.45,0,Cambisols,11.391,296.2,2,169.6,0,0.43926928128687875,-0.24482472688033086,0.07067,0.21235,0.10037,0.00475,0.00805
thr85_all,218,0.85,590337.88,5063709.5,0.125,0.9423,0.8897,9800.73,0,Cambisols,8.799,228.5,1,150.0,0,-0.2513148739783826,0.2750104343291075,0.0803,0.19125,0.11393,0.00742,0.03216
thr85_all,219,0.85,560186.79,5063892.5,0.0219,0.8886,0.8668,11134.02,0,Luvisols,8.043,210.4,1,174.7,2,1.3907984720428113,-0.7009215761921077,0.04098,0.24556,0.09,0.00458,-0.01294
thr85_all,220,0.85,576207.24,5063683.55,0.0119,0.8961,0.8805,4179.07,0,Cambisols,8.579,300.7,2,172.2,0,0.2731595011789664,-0.06497362616180259,0.06747,0.19886,0.10232,0.00664,0.01468
thr85_all,221,0.85,560808.42,5063663.01,0.0306,0.9247,0.8995,10802.49,0,Cambisols,8.74,239.2,1,170.6,0,0.01642346634163723,-0.7016101398628777,0.07698,0.19792,0.12522,0.00442,0.00295
thr85_all,222,0.85,591090.44,5063640.44,0.0106,0.8834,0.869,9834.69,0,Cambisols,2.009,214.2,1,137.5,1,-1.9642157697495695,-0.2810699492253298,0.1258,0.07419,0.13942,0.00785,0.02269
thr85_all,223,0.85,625993.93,5063543.21,0.0219,0.9037,0.886,4700.11,0,Luvisols,7.725,191.1,4,108.4,3,1.8451452985596066,0.741888721785915,0.02852,0.25905,0.0934,-0.02099,0.03469
thr85_all,224,0.85,588981.55,5063448.21,0.0262,0.8966,0.8743,9500.77,0,Luvisols,11.297,253.6,1,169.0,2,1.7695339086693387,-0.5110275414805563,0.0281,0.2625,0.07547,0.00834,-0.01241
thr85_all,225,0.85,577286.46,5063433.33,0.015,0.8664,0.857,4073.16,0,Luvisols,9.379,449.0,2,165.4,2,1.6678915697952423,-0.1679181490170697,0.04137,0.26415,0.04847,0.01718,-0.01026
thr85_all,226,0.85,576516.74,5063169.7,0.0369,0.893,0.8732,4531.9,0,Luvisols,9.596,244.3,2,169.9,2,1.6213794778747868,-0.5855059739004472,0.02845,0.25847,0.07754,0.01273,-0.01361
thr85_all,227,0.85,592367.19,5063342.19,0.02,0.8792,0.8596,9850.52,0,Luvisols,8.03,654.5,1,154.4,4,1.669116598001808,1.430418640343089,0.04674,0.25104,0.02565,0.00585,0.03335
thr85_all,228,0.85,592582.95,5063277.27,0.0138,0.875,0.8644,9856.69,0,Luvisols,8.248,433.0,1,149.6,4,1.4598006006148392,1.315070684255036,0.04659,0.24248,0.03623,0.00713,0.03384
thr85_all,229,0.85,582598.33,5063148.33,0.0187,0.9264,0.8909,6249.21,0,Cambisols,11.73,321.4,1,169.3,0,0.19037568361364576,-0.5697295251030223,0.07996,0.22291,0.11257,0.00856,0.00365
thr85_all,230,0.85,600279.64,5063120.36,0.0219,0.8818,0.8667,14241.1,0,Luvisols,6.527,1111.2,2,118.3,4,0.8660476816359028,2.3815400672596514,0.0867,0.228,-0.01535,0.02177,0.05214
thr85_all,231,0.85,563954.61,5063073.03,0.0119,0.8914,0.8711,9177.02,0,Cambisols,8.182,173.1,1,176.2,0,0.07466263043332193,-1.0479188604945122,0.0777,0.19339,0.12656,0.00335,-0.00871
thr85_all,232,0.85,576170.71,5062847.95,0.0419,0.9233,0.8974,4956.51,0,Cambisols,9.163,246.2,1,172.3,0,0.07386713783044477,-0.6056726191386611,0.07656,0.20416,0.1216,0.00517,0.00499
thr85_all,233,0.85,582320.14,5062818.06,0.0225,0.9075,0.8735,6288.07,0,Cambisols,3.742,215.4,1,147.0,1,-1.997104816001088,-0.2071227607214136,0.11432,0.05183,0.13466,0.01212,0.02219
thr85_all,234,0.85,645734.63,5062809.63,0.0381,0.8933,0.8759,2854.02,0,Cambisols,1.281,170.2,2,92.4,1,-2.0389268920434866,0.8103448736947397,0.10608,0.07875,0.11782,0.02538,0.05229
thr85_all,235,0.85,581323.86,5062731.14,0.0344,0.9096,0.8791,5730.15,0,Cambisols,8.0,243.0,1,169.2,0,0.02302396470593658,-0.648777519119792,0.07582,0.18688,0.12176,0.00324,0.00262
thr85_all,236,0.85,646311.51,5062558.29,0.0631,0.8933,0.8723,3302.02,0,Cambisols,1.168,184.9,2,93.7,1,-2.031345672821958,0.6975599168479731,0.10609,0.07893,0.11714,0.02679,0.04829
thr85_all,237,0.85,587417.5,5062756.25,0.0125,0.8825,0.8657,9016.47,0,Luvisols,8.267,451.9,1,155.1,4,1.376781770805557,1.2652717450820627,0.04898,0.24717,0.04122,0.00796,0.03474
thr85_all,238,0.85,581563.75,5062658.75,0.0125,0.8664,0.8601,5928.64,0,Cambisols,1.354,181.8,1,146.9,1,-2.1905920994203627,-0.3113902097102381,0.12768,0.05973,0.14295,0.0102,0.02309
thr85_all,239,0.85,597970.45,5062618.18,0.0138,0.8864,0.8632,12200.27,0,Luvisols,6.132,274.5,1,125.9,4,0.7082719930311964,0.793351229231772,0.04633,0.19339,0.07582,0.00659,0.03122
thr85_all,240,0.85,576969.76,5062506.05,0.0194,0.9223,0.8888,5044.04,0,Cambisols,9.944,311.8,1,172.7,0,0.23538121713296176,-0.4699311441454294,0.07619,0.22226,0.10996,0.00932,0.0058
thr85_all,241,0.85,588701.89,5062456.44,0.0206,0.8704,0.8616,8527.61,0,Luvisols,11.78,440.4,1,174.7,2,1.887090411593153,-0.15465638863753836,0.04658,0.27542,0.04837,0.0079,-0.01036
thr85_all,242,0.85,598156.14,5062341.14,0.0344,0.8806,0.8653,12138.72,0,Luvisols,8.744,545.9,1,126.2,4,1.6628044040286865,1.3510058911397091,0.04324,0.24856,0.03299,0.00406,0.03326
thr85_all,243,0.85,575814.77,5062369.89,0.0275,0.9264,0.8978,4506.09,0,Cambisols,10.287,277.0,1,172.4,0,0.10925998939364934,-0.6674436613204187,0.0781,0.21617,0.12109,0.00714,0.00344
thr85_all,244,0.85,588170.83,5062315.28,0.0281,0.8897,0.8722,8446.39,0,Luvisols,9.432,292.9,1,165.0,2,1.5587544913218019,-0.45311889459200894,0.03236,0.26077,0.08311,0.00868,-0.00681
thr85_all,245,0.85,576283.5,5062258.5,0.0312,0.9247,0.8912,4540.78,0,Cambisols,9.275,226.3,1,164.8,0,0.05721479239414514,-0.8317770282870464,0.07646,0.20637,0.12765,0.00544,-7e-05
thr85_all,246,0.85,583937.5,5062258.93,0.0131,0.9087,0.8742,7725.96,0,Cambisols,7.469,306.9,1,169.5,0,-0.010140276062350559,-0.26205273913398197,0.06284,0.15044,0.11427,0.0026,0.01046
thr85_all,247,0.85,582666.07,5062255.36,0.0175,0.8841,0.867,6937.23,0,Cambisols,2.163,212.5,1,141.2,1,-2.12282991324812,-0.12767350266635316,0.12862,0.07305,0.14088,0.00975,0.02903
thr85_all,248,0.85,584467.19,5062186.72,0.04,0.9328,0.9027,8101.42,0,Cambisols,10.862,251.4,1,165.2,0,0.22935059119470477,-0.7798650251691331,0.07911,0.21716,0.11407,0.0073,-0.0034
thr85_all,249,0.85,645952.5,5062088.86,0.0344,0.8933,0.8715,2768.05,0,Cambisols,1.08,178.9,2,92.0,1,-2.0008822153568655,0.8385410933012604,0.10414,0.07024,0.11589,0.02345,0.05172
