gustoca_cesta_km_ceste_po_km2_grida,gustoca_nalazista_po_km2,pct_mocvara,mean_tri,mean_elev
0.4593976596216781,0.020008786945482037,67.3125,1.5544299546723896,92.08768592710496
0.31862918421702674,0.0,97.4375,1.3156139500453268,85.18108694219589
1.0631821520442635,0.0,99.1968,1.128971459075686,84.74400208539663
2.7894068175148505,0.0,100.0,2.241385856424924,84.58162144962273
0.5120856423009938,0.0,33.7925,1.0255290728280846,88.69344653098773
0.5789339963946767,0.0700364719147198,4.875,3.565954513467162,120.3842647854805
0.6987148993346527,0.010005210425654965,67.375,1.0870870054910786,91.11020518684387
0.7977191999196477,0.0,94.375,1.1232025113949904,86.01644798460006
2.9288786972470593,0.04002084291983078,84.625,1.0763801330872598,88.70919273409844
0.7067775970057373,0.020010421764254768,90.5625,0.7971392873603751,85.50419868178368
0.4599718310710785,0.03001563310293133,22.4375,1.107850601081414,92.45700098228454
0.915432502776524,0.10005211186502791,41.125,1.0922664867548766,87.85276653580665
0.6165969393180443,0.020010422677405847,66.9375,1.1335901867665619,84.13171174964904
1.347346721869555,0.023206900748136902,94.1563,1.1996163176151942,83.94867681462925
0.13964614608115514,0.0,80.315,1.5358817523176196,83.42265790825438
0.11469483142637832,0.0,61.2487,1.9859758657039155,86.99342875802895
0.7101890331407891,0.060070367598495,38.6856,2.4566807721110298,99.18457671351806
0.3070469431686133,0.0,93.3083,1.2880119848157972,82.88451111573148
0.29134202725409586,0.0,96.75,1.273773596059955,83.06858557043076
0.5100033025889653,0.01000607762068183,99.9375,1.3187264115241821,86.90276903014183
0.466252546718514,0.04002431116463618,99.625,0.7004405694097317,85.78882060985565
0.8632617157977313,0.04002431184656052,26.1875,1.0448434117944438,89.57176420817375
2.1686189588680262,0.17010332824637814,42.4375,1.3488730747586575,87.80761403861045
0.40913467650528,0.010006078302645313,74.75,1.3752880389125313,85.41194951958656
0.4867739023290934,0.0,90.625,1.7267600863386128,86.21526431446075
0.2928404845026429,0.0,95.2203,1.788573052523076,85.3994163332778
0.9516981609806954,0.0,73.0111,1.7135285484745584,84.176642104571
0.516067932150733,0.0,40.0,4.009294820422196,82.78075144191176
0.0,0.0,16.6667,3.9222476107740007,88.11521050373008
0.30383181086304933,0.0,83.1111,2.4222291895459183,88.89516348573221
0.07419191624591251,0.0,83.371,1.7844561781983554,85.19155878369891
0.15786979110542287,0.0,94.5428,1.7930424939934855,84.56198265191775
0.8453101334970373,0.04085152397092403,59.7817,2.047737300007149,99.61643580841012
0.652271193884901,0.0,99.5984,0.8348313071064017,86.3095118894799
1.5867340408022814,0.10814089133760696,24.6465,1.4030473288983598,93.33369119726713
0.6772171150241685,0.060041965909228084,16.3125,1.2107411310243588,101.55092755522728
0.7228311326030603,0.07004896155641173,45.125,1.1233458200976456,86.3947590933323
0.37594527820117385,0.010006994697921129,99.9375,2.0089459364784417,85.84160422682763
0.4031752144079573,0.0,77.25,1.6099741787696833,85.57134127426147
0.5234701503332577,0.0,55.875,1.1898337047372398,84.19557751164436
0.8230292722127188,0.0,82.5,3.1811852163560697,82.35766218197647
0.5776080305677005,0.02567772934740756,57.5758,2.612866481916303,97.8572673818679
0.0,0.0,100.0,2.501474935432011,81.4193123899318
1.1366334442343002,0.23829670929966748,41.2903,2.0259599980427634,96.47361114308845
0.49720219713772534,0.06104248561738754,18.4411,1.3974782398860666,109.79066682027425
0.5312694535617779,0.010007959963982085,64.625,0.999961207523349,90.94923960433006
0.4740277401318239,0.031838972364154505,90.5235,1.3778277163135688,83.23389436194127
0.010525184968420826,0.0,94.8153,1.947198919377274,87.26973256723396
0.3934041225455306,0.0,64.1749,1.4807170597456694,82.78080307142064
0.0,0.0,91.6667,4.19795990380833,78.33532045219201
0.6105916403552072,0.1267759381898033,28.7813,2.497763827566061,111.13238020997468
0.4890885314365928,0.017618728171618813,32.2148,1.2015947772994326,114.69416104216924
0.0,0.0,100.0,0.842255971613321,81.26987671494207
0.01031979133066663,0.0,100.0,2.533674109698956,85.18713003281502
1.6021455278741747,0.0,100.0,3.06898387686286,85.97969083686634
1.151860237621116,0.10463079065122019,22.5552,3.291667048452965,113.63598238237164
0.4942600057365329,0.023745750674611883,0.1522,5.555404937895487,181.98370350782452
1.5026466639149347,0.07679105913592085,45.2055,3.6946396659836145,107.99515281570181
